time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.780000000000003,-3.23189985463,6.89391908336,21.6565155488,0.464856832359,0.161362766241,0.0,-2.65816392849,6.23352864129,4.41845129302,0.30549406376,0.0780440081166,0.0,453.0818433816931,454.6930871886632,452.7474698748334,453.2707278591339
3.840000000000003,-3.3942018251,7.27494142051,21.9189993414,0.483226806936,0.166058318194,0.0,-2.7521951849,6.46806097145,4.32975705029,0.307474432124,0.078685889236,0.0,443.8151215515441,443.872705018144,442.8292741306773,443.0881114420649
3.900000000000003,-3.56191944795,7.66941161363,22.1744091466,0.502112151487,0.170268784163,0.0,-2.83868745552,6.68178626513,4.18300222676,0.326323537053,0.0418668215325,0.0,426.3822923832141,423.22772464381126,424.295337599765,426.0163150378218
3.960000000000003,-3.73511633275,8.07755670408,22.4220533073,0.521283558597,0.17256256094,0.0,-2.93464806213,6.92387307816,4.07054041215,0.300348061816,0.0297295727636,0.0,441.4919979705124,440.48984581738625,440.6178561743298,438.5692284197911
4.020000000000002,-3.91469080155,8.50210872732,22.665683648,0.539579187713,0.174598096894,0.0,-3.05113760891,7.22842671577,4.04846644365,0.31277641007,0.041216524028,0.0,476.0072704573105,476.88611682785097,474.8092674294032,475.8498934484161
4.080000000000001,-4.10089997906,8.94401853966,22.9058758693,0.557862931432,0.176739310733,0.0,-3.1558843955,7.50248454406,3.95636118157,0.279420055923,0.0213372764373,0.0,456.8429871102611,455.25515754424026,456.6125056007766,454.03351301283493
4.14,-4.29289105465,9.40096891949,23.1378337884,0.574896418867,0.178151375737,0.0,-3.24389079435,7.72975083352,3.7747975782,0.29158188346,0.0276012253288,0.0,424.99981061088386,425.5366235181502,424.61044725724753,425.73824203400284
4.199999999999998,-4.49028363484,9.87198613825,23.3592259187,0.592715793801,0.180000857329,0.0,-3.33592839819,7.97132658818,3.60394492807,0.306038685396,0.0365962779691,0.0,430.8677224092423,431.6281268416002,431.4786034737113,432.789800737922
4.259999999999997,-4.69345325708,10.3583364686,23.5712477202,0.610715342082,0.182319176272,0.0,-3.43643676545,8.24073722625,3.46206488168,0.283826686541,0.0424380295779,0.0,445.36867417634875,445.84709771773714,447.0520120341944,445.32846160990636
4.319999999999996,-4.90280248399,10.8613497465,23.775094214,0.627889582724,0.185168706378,0.0,-3.54191988483,8.52656200604,3.33131746628,0.290658504632,0.056052810765,0.0,453.28653974783936,454.380970911703,453.4342110325915,454.0640555207104
4.379999999999995,-5.11863427062,11.3819891369,23.9713928447,0.645964660338,0.188097743996,0.0,-3.65251670115,8.82817691168,3.21021392893,0.316728392811,0.0276113742907,0.0,462.14426825292446,459.8975241918846,461.03153528035483,463.1748071412912
4.439999999999993,-5.34130924607,11.9214097365,24.1609370284,0.665288549544,0.189909053848,0.0,-3.76985398424,9.1525405845,3.10581343964,0.331011252285,0.0348992975389,0.0,472.9656932144806,473.52707689036293,471.5722762279511,472.7736799946188
4.499999999999992,-5.57067096673,12.4792372693,24.342447127,0.684758375797,0.192046166451,0.0,-3.87548489587,9.44181023224,2.94281055558,0.306512918531,0.0370192670662,0.0,455.2977959939299,455.4679597446337,456.0471585026765,454.1897032633702
4.559999999999991,-5.80656258324,13.0550857072,24.5146374574,0.703156081142,0.194926782739,0.0,-3.98750764416,9.75297448362,2.79499201038,0.306857830563,0.0639450051666,0.0,464.5558468964899,466.6643390965802,466.1750896798656,466.29312873714105
4.6199999999999894,-6.04957637049,13.6508958345,24.6791393006,0.721677695016,0.19909169128,0.0,-4.11289751444,10.1068648176,2.68595776328,0.312124551497,0.0785683711122,0.0,485.04100623089766,486.14153269661017,487.06906523440506,487.55090725492335
4.679999999999988,-6.29890107664,14.2638915187,24.8321569864,0.740384901827,0.203422390116,0.0,-4.19808231181,10.3264173388,2.41378286326,0.311104396651,0.0546323941971,0.0,425.0409498763545,422.9878070159846,424.55910517456226,424.5758067004377
4.739999999999987,-6.5546347222,14.8942375751,24.9731971086,0.759184136132,0.206938341207,0.0,-4.32620870854,10.6844039393,2.28506420059,0.317410219057,0.0655385140542,0.0,488.43591809138223,489.2509353425474,487.9371916606873,488.4984358997545
4.799999999999986,-6.81737288168,15.543775241,25.1037737492,0.778279436436,0.211352269047,0.0,-4.43171743692,10.9664438403,2.06583747083,0.319888840516,0.0860915745406,0.0,456.708960475413,458.3499447985459,456.95521454686417,457.2533311742098
4.859999999999984,-7.08704785264,16.2121260001,25.2228562073,0.797187564606,0.216721915146,0.0,-4.55736353847,11.3109935247,1.9011456849,0.303390095946,0.09554934717,0.0,485.2419524708111,485.95761460237514,486.61746040162154,485.47218932392514
4.919999999999983,-7.36397428123,16.9000712504,25.3307199093,0.815011682343,0.223090599578,0.0,-4.67351095876,11.6196337471,1.69236148464,0.279846311956,0.121645818627,0.0,472.3227506449414,474.3407749705441,474.6679977432906,472.9400535916018
4.979999999999982,-7.64749059859,17.6051220542,25.4245276731,0.831615575087,0.230089275081,0.0,-4.77713119365,11.881325157,1.43323930973,0.269652126444,0.104082551925,0.0,457.64384090674,456.2546753455,455.9791163138023,455.2389445927026
5.0399999999999805,-7.93682114578,18.3244057294,25.5013355304,0.847833762442,0.236664907589,0.0,-4.86733810893,12.0943306469,1.12628327966,0.271571446682,0.118802291315,0.0,436.2905712713522,437.52915663430434,437.323271962319,437.55823271751245
